id,hospital_name,state,district,pincode,latitude,longitude,geographic_status,reason
393eb7fa-337f-4fc9-a8f7-82c7f8c0112b,Padmavathi Hospital,Andhra Pradesh,Anantapur,515001,15.3474564,75.1253824,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (15.3474564, 75.1253824). Coordinates locate in/near ""Karnataka""."
8219dac0-daa5-4479-9a09-d2d549085105,Varun Children's Hospital,Andhra Pradesh,Anantapur,515001,19.0627033,72.9297396,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (19.0627033, 72.9297396). Coordinates locate in/near ""Maharashtra""."
d54fcd09-dddb-4297-82ba-d6067ecab026,Lakshmi Hospital,Andhra Pradesh,Chittoor,517001,28.6481837,77.3709431,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (28.6481837, 77.3709431). Coordinates locate in/near ""Haryana""."
cf4eea00-0dc7-4e26-b87c-1d243a766934,Popular Nursing Home,Andhra Pradesh,Chittoor,517325,30.3145962,78.0357476,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (30.3145962, 78.0357476). Coordinates locate in/near ""Himachal Pradesh""."
c7653942-3764-4992-a443-ba419985a16a,Sri Padmavathi Multi Speciality Hospital,Andhra Pradesh,Chittoor,517501,23.0866456,72.5630236,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (23.0866456, 72.5630236). Coordinates locate in/near ""Gujarat""."
28f35b69-1670-48f6-aeb8-8c22132b2fdf,Sri Venkateswara Hospitals,Andhra Pradesh,Chittoor,517501,26.896961,75.792554,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (26.896961, 75.792554). Coordinates locate in/near ""Madhya Pradesh""."
c8c3c992-0560-477c-89e3-974acc7dd111,Vennela Super Speciality Eye and Dental Hospital,Andhra Pradesh,Chittoor,517502,28.6779455,77.3103012,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (28.6779455, 77.3103012). Coordinates locate in/near ""Haryana""."
af83dc4d-a612-4184-b359-5c3d596f65ba,Sri Sai Nursing Home,Andhra Pradesh,Chittoor,517583,12.7686756,75.2070644,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (12.7686756, 75.2070644). Coordinates locate in/near ""Karnataka""."
bd83c287-2d75-4fb4-8aca-2ae48e1bf9d9,Vani Priya Hospital,Andhra Pradesh,Chittoor,517644,22.5657131,88.3557301,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (22.5657131, 88.3557301). Coordinates locate in/near ""West Bengal""."
c7671b14-94de-4960-832b-d16118d2303d,Jyothi Nursing Home,Andhra Pradesh,Y.S.R.,516001,17.6651796,75.8970483,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (17.6651796, 75.8970483). Coordinates locate in/near ""Karnataka""."
3cacc994-ff1c-4768-b0fb-d5acc46936ec,K.C.M. Hospital,Andhra Pradesh,Y.S.R.,516001,19.0266349,72.8594614,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (19.0266349, 72.8594614). Coordinates locate in/near ""Maharashtra""."
350e76cf-9023-4891-9f56-ed1f70d68ed1,Lakshmi Kishore Hospital,Andhra Pradesh,Y.S.R.,516360,26.1781993,91.773379,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (26.1781993, 91.773379). Coordinates locate in/near ""Assam""."
12d62006-a0a5-4e59-9b0f-20b7019c0387,7 Star Superspeciality Hospital,Andhra Pradesh,East Godavari,533001,32.458567,74.5000465,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (32.458567, 74.5000465). Coordinates locate in/near ""Punjab""."
5de0438e-8081-4300-bd31-6d225b00b235,Care Emergency Hospital,Andhra Pradesh,East Godavari,533001,29.5160925,74.5877445,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (29.5160925, 74.5877445). Coordinates locate in/near ""Haryana""."
5ba83738-85b2-4864-a50f-653bd858badc,Bhanu Nursing Home and Eye Hospital,Andhra Pradesh,East Godavari,533003,34.1255413,74.9442585,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (34.1255413, 74.9442585). Coordinates locate in/near ""Jammu and Kashmir""."
99b43e38-aa35-4bee-ada9-06f512aad543,Sri Srinivasa Hospitals,Andhra Pradesh,East Godavari,533101,11.0216153,76.9512637,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (11.0216153, 76.9512637). Coordinates locate in/near ""Kerala""."
fe30a39c-bd43-47b7-800d-64377bad5598,Raja Neuro And Multi Speciality Hospital Pvt Ltd,Andhra Pradesh,East Godavari,533103,11.021315,76.970487,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (11.021315, 76.970487). Coordinates locate in/near ""Kerala""."
18999891-f5f9-4392-8b63-d72e8c49184f,Konaseva Institute Of Medical Science,Andhra Pradesh,East Godavari,533201,15.2913649,75.1458943,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (15.2913649, 75.1458943). Coordinates locate in/near ""Karnataka""."
bafe63d0-dedf-45a5-a729-99d864bdf9bf,"CGHS Dispensary No.I, Charmina",Andhra Pradesh,Hyderabad,0,31.5692047,74.3797556,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (31.5692047, 74.3797556). Coordinates locate in/near ""Punjab""."
d2f6af15-ea6a-4265-ad1f-b5850538b60e,Bristlecone Hospital,Andhra Pradesh,Hyderabad,500027,31.3929171,73.0853019,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (31.3929171, 73.0853019). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
5513f5ee-0262-493a-a459-88d76248cd63,Sri Srinivasa Hospital,Andhra Pradesh,Hyderabad,500059,18.4451474,73.855663,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (18.4451474, 73.855663). Coordinates locate in/near ""Maharashtra""."
f33b6109-86cb-4086-bcdc-56a58f66fc46,Udbhava Children's Hospital,Andhra Pradesh,Hyderabad,500072,19.0591772,72.8468228,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (19.0591772, 72.8468228). Coordinates locate in/near ""Maharashtra""."
94c7a3b1-adc0-4a8a-94af-46acc356ef76,Care Hospital - Vijayawada,Andhra Pradesh,Krishna,520010,19.1548096,72.841757,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (19.1548096, 72.841757). Coordinates locate in/near ""Maharashtra""."
cd1e98b2-06b1-4b8f-b479-cd2f52341214,Rameeza Orthopaedic Centre,Andhra Pradesh,Krishna,520010,11.1117615,78.0064244,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (11.1117615, 78.0064244). Coordinates locate in/near ""Tamil Nadu""."
523cac27-cd4d-43b9-a908-e6cc93561660,Shri Madhu Hospitals,Andhra Pradesh,Krishna,521001,21.203796,72.7900049,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (21.203796, 72.7900049). Coordinates locate in/near ""Gujarat""."
2d7a7820-af79-4419-ac29-dfdef066e01d,Padmavathi Hospitals,Andhra Pradesh,Krishna,521301,12.3287999,76.6611452,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (12.3287999, 76.6611452). Coordinates locate in/near ""Karnataka""."
0db25848-350f-4439-906c-5ad4be8154fa,Sree Aswini Hospital,Andhra Pradesh,Kurnool,518002,20.9417146,86.123971,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (20.9417146, 86.123971). Coordinates locate in/near ""Odisha""."
e2300c7c-557f-4d8d-aa69-5f0ce3257793,Tcr Multispeciality Hospital,Andhra Pradesh,Kurnool,518124,12.5186113,78.2137365,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (12.5186113, 78.2137365). Coordinates locate in/near ""Karnataka""."
cbaa3dca-be7e-403b-8618-630d0dddc12e,Desai Nursing Home,Andhra Pradesh,Kurnool,518301,19.0875717,72.9126514,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (19.0875717, 72.9126514). Coordinates locate in/near ""Maharashtra""."
11abee27-5a17-40af-899f-eb1b87f48e9f,Sri Ratnam Hospital,Andhra Pradesh,SPSR Nellore,524001,28.693808,77.3349982,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (28.693808, 77.3349982). Coordinates locate in/near ""Haryana""."
6b78d7fe-9fff-43d2-b77a-bd0d0842b611,Rambabu Hospital,Andhra Pradesh,Prakasam,523001,21.2530873,81.6311991,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (21.2530873, 81.6311991). Coordinates locate in/near ""Chhattisgarh""."
3634219f-66c0-4286-b677-fd4674c86ed8,Sitarama Nursing Home,Andhra Pradesh,Srikakulam,532221,23.2156354,72.6369415,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (23.2156354, 72.6369415). Coordinates locate in/near ""Gujarat""."
e6daa897-bfd8-4efe-8d29-573c4988c715,R.K. Children's Hospital,Andhra Pradesh,Visakhapatnam,530002,30.6935584,76.2243708,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (30.6935584, 76.2243708). Coordinates locate in/near ""Haryana""."
9a1f64fb-1cf7-4475-ae7f-1788a831ab4e,Sri Venkataramana Hospital,Andhra Pradesh,Visakhapatnam,530002,28.656668,77.277813,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (28.656668, 77.277813). Coordinates locate in/near ""Haryana""."
c7d1b82a-4913-4f6e-9898-d5ff6627d824,"Aswini Clinic, Maternity and Nursing Home",Andhra Pradesh,Visakhapatnam,531001,28.4665261,77.0190628,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (28.4665261, 77.0190628). Coordinates locate in/near ""Haryana""."
8ec12def-f45a-4067-b923-bdd72bfece80,Sri Hanuman Children Hospital,Andhra Pradesh,Vizianagaram,535558,11.5354658,79.3193142,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (11.5354658, 79.3193142). Coordinates locate in/near ""Tamil Nadu""."
4c91191a-10bb-4cc1-9b33-55523f2dc6db,Mother Child Hospital,Andhra Pradesh,West Godavari,534002,16.8660694,96.195132,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (16.8660694, 96.195132). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
db6879b9-3d89-4a0b-9e23-2338c00a2e7c,Sri Lakshmi Hospital,Andhra Pradesh,West Godavari,534202,31.716463,73.3755022,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (31.716463, 73.3755022). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
1c43a312-716f-4f98-9135-f6a073b9733b,Haritha Hospital,Andhra Pradesh,West Godavari,534260,32.498987,74.53873,STATE_MISMATCH,"Declared state ""Andhra Pradesh"" does not contain coordinates (32.498987, 74.53873). Coordinates locate in/near ""Punjab""."
a177c04c-387c-42dc-b837-9bdbf5bd5b8d,Mawsumi Hospital and Research Center,Assam,Cachar,788001,18.5081985,73.7959566,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (18.5081985, 73.7959566). Coordinates locate in/near ""Maharashtra""."
136de16e-98c2-4b27-a582-1abc2f927f20,Gauripur Hospital,Assam,Dhubri,783331,23.5403,90.7866722,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (23.5403, 90.7866722). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
aa93eb3b-2e01-4762-8433-72c2f68683d0,Dr Damani's Nursing Home,Assam,Dibrugarh,786001,26.2771678,73.0366676,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (26.2771678, 73.0366676). Coordinates locate in/near ""Rajasthan""."
8a7d245a-d841-42be-a2bf-535e57c02786,Sristi Hospitals And Research Centre Pvt Ltd,Assam,Dibrugarh,786005,30.2886168,78.0552088,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (30.2886168, 78.0552088). Coordinates locate in/near ""Uttar Pradesh""."
875a7e0f-acd6-492e-bb72-697597a8bbed,Sun Valley Hospital - Guwahati,Assam,Kamrup,781006,27.4924134,77.673673,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (27.4924134, 77.673673). Coordinates locate in/near ""Rajasthan""."
aaff6c5a-2806-4778-9b2c-b88f71dad3ae,City Heart Hospital,Assam,Kamrup,781007,31.5598318,74.3012121,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (31.5598318, 74.3012121). Coordinates locate in/near ""Punjab""."
f34457d8-934b-4c2a-a6ae-778a8a32d0fe,Bihpuria CHC,Assam,Lakhimpur,784161,27.9490794,80.7824012,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (27.9490794, 80.7824012). Coordinates locate in/near ""Uttar Pradesh""."
763757e7-dd14-44f2-8ebb-7ff3157309e6,Dalpur CHC,Assam,Lakhimpur,787001,27.9490794,80.7824012,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (27.9490794, 80.7824012). Coordinates locate in/near ""Uttar Pradesh""."
03f202b5-27d1-458d-bfd3-21271b4b88b9,Happy Nursing Home,Assam,Lakhimpur,787001,27.9490794,80.7824012,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (27.9490794, 80.7824012). Coordinates locate in/near ""Uttar Pradesh""."
305fc7ff-2650-4c5e-984f-04613464ea20,Mid Town Hospital and Research Institute,Assam,Lakhimpur,787001,27.9490794,80.7824012,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (27.9490794, 80.7824012). Coordinates locate in/near ""Uttar Pradesh""."
dd07eb85-a247-4cf7-af5d-040270f49944,Saumerpith Nursing Pvt Ltd,Assam,Lakhimpur,787001,27.9490794,80.7824012,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (27.9490794, 80.7824012). Coordinates locate in/near ""Uttar Pradesh""."
87e94a9b-f093-40eb-9cdb-50e79fb7c105,Nowboicha CHC,Assam,Lakhimpur,787023,27.9490794,80.7824012,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (27.9490794, 80.7824012). Coordinates locate in/near ""Uttar Pradesh""."
68ee9ff4-a738-4722-8568-927e97be7066,Sampreeti Hospital,Assam,Sivasagar,785640,12.9738208,77.5288881,STATE_MISMATCH,"Declared state ""Assam"" does not contain coordinates (12.9738208, 77.5288881). Coordinates locate in/near ""Andhra Pradesh""."
a54b321b-850f-44c4-ba4d-7689fd1470f1,Haddi and Dental Hospital,Bihar,Aurangabad,824101,19.8761653,75.3433139,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (19.8761653, 75.3433139). Coordinates locate in/near ""Maharashtra""."
6688b1ef-8d15-422b-8560-80589f0aec55,Health World,Bihar,Aurangabad,824101,19.8761653,75.3433139,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (19.8761653, 75.3433139). Coordinates locate in/near ""Maharashtra""."
48a32fe1-6dfd-45d3-8b94-ced23643d4ba,Pulse Women Hospital,Bihar,Aurangabad,824101,19.8761653,75.3433139,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (19.8761653, 75.3433139). Coordinates locate in/near ""Maharashtra""."
d1e661ce-f4ba-4716-b3e9-b3ef4d6ed2a9,Shanker Nursing Home,Bihar,Aurangabad,824101,19.8761653,75.3433139,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (19.8761653, 75.3433139). Coordinates locate in/near ""Maharashtra""."
761a9c66-2469-477a-a52d-fb5b2f853bcc,Swastik Hospital,Bihar,Aurangabad,824101,19.8761653,75.3433139,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (19.8761653, 75.3433139). Coordinates locate in/near ""Maharashtra""."
56632e18-275b-414f-8d97-d25e7dee0f59,Shivani Health Care Centre,Bihar,Begusarai,851101,23.0734622,72.5918636,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.0734622, 72.5918636). Coordinates locate in/near ""Gujarat""."
e0afbd58-1cc7-40b3-9419-c32a0861141c,"Pushpdeep Trauma,Replacement And Spine Clinic",Bihar,Bhagalpur,812001,23.3666425,85.3248851,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.3666425, 85.3248851). Coordinates locate in/near ""Jharkhand""."
43ce790f-551f-4a47-8f4b-e8b7b6342fb6,Shrishti Nursing Home,Bihar,Bhagalpur,812001,23.3666425,85.3248851,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.3666425, 85.3248851). Coordinates locate in/near ""Jharkhand""."
1a6ea199-b608-468e-b6ef-7ca485b65f9a,Sneh Nursing Home,Bihar,Bhagalpur,812001,31.4329486,75.713901,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (31.4329486, 75.713901). Coordinates locate in/near ""Himachal Pradesh""."
67a50056-cb71-4e1e-ad9e-90f867b4d7b5,Ma Shivratri Dental Health Hospital,Bihar,Buxar,802101,22.7086412,90.3702748,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (22.7086412, 90.3702748). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
e89cbb78-d1d4-4899-95da-1a0dbb7e2150,Maa Bhagwati Nursing Home,Bihar,Darbhanga,846003,25.1336987,82.5644344,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (25.1336987, 82.5644344). Coordinates locate in/near ""Madhya Pradesh""."
76f542a0-25b6-4278-8e6b-deb6d9d61e4e,Nn Memorial Hospital,Bihar,Darbhanga,846003,32.0765869,72.6972609,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (32.0765869, 72.6972609). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
37b82ee0-1bf4-46fc-8754-1b3019384785,Hospito Care,Bihar,East Champaran,845401,23.810332,90.4125181,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.810332, 90.4125181). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
9a4c3bf7-9e59-475f-9e2d-764262a26dcf,Jai Shree Swasthya Kendra,Bihar,East Champaran,845401,23.810332,90.4125181,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.810332, 90.4125181). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
bae2c4d6-0b6a-4704-b3a6-3df2e4c46569,Matra Chaya,Bihar,East Champaran,845418,23.810332,90.4125181,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.810332, 90.4125181). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
cce1936f-efc5-4520-be0f-fbc1a9350b4c,Sri Krishna Nursing Home and Maternity Center,Bihar,Gaya,823004,22.2942013,70.7836272,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (22.2942013, 70.7836272). Coordinates locate in/near ""Gujarat""."
89afdf9d-01d6-4c90-8ad8-7d57a253526c,Hi-Tech Clinic,Bihar,Jamui,811307,16.5124561,80.6174954,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (16.5124561, 80.6174954). Coordinates locate in/near ""Andhra Pradesh""."
e9c1707f-968c-475b-9a41-a49d67898da4,Chitranjan Sevasadan General,Bihar,Lakhisarai,811311,13.0520155,80.2474986,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (13.0520155, 80.2474986). Coordinates locate in/near ""Andhra Pradesh""."
c00233f4-4458-4ece-93e5-ebc837fb3e12,Care Nursing Home,Bihar,Madhepura,852113,10.9940111,76.9561277,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (10.9940111, 76.9561277). Coordinates locate in/near ""Kerala""."
c401831d-9d2a-46d9-abf1-e06f3c34764c,Kabirayatan Eye Hospital and Research Institute,Bihar,Nalanda,801301,21.913965,95.956223,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (21.913965, 95.956223). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
f2347633-9fcb-4c00-b90e-c02428dd1afc,Patna Medical College and Hospital,Bihar,Patna,800004,21.2441227,81.620034,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (21.2441227, 81.620034). Coordinates locate in/near ""Chhattisgarh""."
858320d3-75b5-4f86-9a10-efab581de3e1,Paras HMRI Hospital,Bihar,Patna,800014,23.7408738,90.4024452,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.7408738, 90.4024452). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
b2e39708-a199-4a90-ae1f-be7989131503,Akshat Seva Sadan,Bihar,Patna,800001,29.5900771,77.3688513,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (29.5900771, 77.3688513). Coordinates locate in/near ""Haryana""."
cf059b48-8a5f-4db2-99d9-819b4330c90f,Raj Lakshmi Chikitsa Kendra,Bihar,Patna,800007,19.2647208,84.8620054,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (19.2647208, 84.8620054). Coordinates locate in/near ""Odisha""."
22193a58-27ec-4417-9ed1-712586bac680,The Birth Maternity Home,Bihar,Patna,800009,23.1620527,79.9365114,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.1620527, 79.9365114). Coordinates locate in/near ""Madhya Pradesh""."
fad07f4a-5c90-4d3e-ae52-aad02824c1bb,Laxman Care Centre,Bihar,Patna,800016,17.3223105,78.4033528,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (17.3223105, 78.4033528). Coordinates locate in/near ""Andhra Pradesh""."
842cc21b-b03a-4b72-b9fd-3b9dc5d59767,Syamala Clinic and Maternity Research Centre,Bihar,Patna,800016,30.3411426,78.0229465,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (30.3411426, 78.0229465). Coordinates locate in/near ""Himachal Pradesh""."
b21136e3-153a-4285-a5d2-12a4e4b3b0d3,Dr.Rupam Sinha Clinic,Bihar,Patna,800023,28.4686572,77.0183558,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (28.4686572, 77.0183558). Coordinates locate in/near ""Haryana""."
ef616132-aeb2-4b1a-a088-27fe0569258d,Specialist Clinic and Nursing Home,Bihar,Patna,800025,21.8167626,80.189731,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (21.8167626, 80.189731). Coordinates locate in/near ""Madhya Pradesh""."
eacb4525-2af7-4108-9c1f-9ba2c0a28b33,Indra Gandhi Memorial Seva Sansthan,Bihar,Purnia,854301,26.8745449,80.9819291,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (26.8745449, 80.9819291). Coordinates locate in/near ""Madhya Pradesh""."
32f0f902-bfcf-4b7e-b8ad-0878ba2747b2,Raza Nursing Home,Bihar,Purnia,854301,30.9184526,75.8348296,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (30.9184526, 75.8348296). Coordinates locate in/near ""Himachal Pradesh""."
e9c6f9bb-5061-4766-be78-4d2983af6517,Anand Hospital And Research Centre,Bihar,Rohtas,821115,31.5644469,74.3846627,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (31.5644469, 74.3846627). Coordinates locate in/near ""Punjab""."
3edf320f-1ed7-478b-81b3-0f14520182b9,Rai Surgery Clinic,Bihar,Rohtas,821115,24.8973998,91.8856841,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (24.8973998, 91.8856841). Coordinates locate in/near ""Assam""."
5a3aee9f-6026-4b5c-84c8-1392a4c8142e,Ayush Nursing Home,Bihar,Saharsa,852201,32.9268284,73.7301953,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (32.9268284, 73.7301953). Coordinates locate in/near ""Jammu and Kashmir""."
d0263719-5ad2-40c8-afb2-2402f7b5ea43,Drishti Eye Care Centre,Bihar,Saharsa,852201,24.588231,73.7421352,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (24.588231, 73.7421352). Coordinates locate in/near ""Gujarat""."
280b3b42-9788-4a9d-b475-91832d33b7ea,Surya Hospital,Bihar,Saharsa,852201,28.6513402,77.1196321,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (28.6513402, 77.1196321). Coordinates locate in/near ""Haryana""."
8e6b89e0-9922-4064-9048-8a4c390332f6,Aditi Eye Care,Bihar,Samastipur,848101,23.6405364,90.9211698,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (23.6405364, 90.9211698). Coordinates locate in/near ""OUTSIDE_KNOWN_STATE_BOUNDS""."
d8287124-f477-4e08-ae38-aa13501be6ae,Maa Dhumavati Hospital,Bihar,Samastipur,848101,27.2829667,80.8318247,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (27.2829667, 80.8318247). Coordinates locate in/near ""Uttar Pradesh""."
d642ce15-fc7b-42f0-989d-706f322c8cde,Sewa Poly Clinic and Hospital,Bihar,Samastipur,848101,27.2829667,80.8318247,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (27.2829667, 80.8318247). Coordinates locate in/near ""Uttar Pradesh""."
f57c4b2c-d7fc-421d-b875-e0b3ea1b32dd,Nishi Nursing Home and Hospital,Bihar,Sheikhpura,811105,20.4697957,85.8883197,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (20.4697957, 85.8883197). Coordinates locate in/near ""Odisha""."
250793f9-f686-4186-97a5-1333656eb953,Sri Ram Hospital and Research Centre,Bihar,Sheikhpura,811105,19.4277089,72.8133864,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (19.4277089, 72.8133864). Coordinates locate in/near ""Maharashtra""."
e0544de8-b5f4-4d58-b58b-eaedb8d71150,Shreya Nursing Home,Bihar,Sheohar,843329,22.5404893,88.339408,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (22.5404893, 88.339408). Coordinates locate in/near ""West Bengal""."
65a2feea-afcd-4115-8228-38f4b7b6e7aa,Rajeev Memorial Health Care Centre,Bihar,Sitamarhi,843302,27.4924134,77.673673,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (27.4924134, 77.673673). Coordinates locate in/near ""Rajasthan""."
38755416-87e3-4601-a974-9346915bab81,Raiyan Nursing Home,Bihar,Siwan,841226,28.6494743,70.6619263,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (28.6494743, 70.6619263). Coordinates locate in/near ""Rajasthan""."
b6d0ca96-51b0-41c0-b490-bd5f5fbbcf87,Barfi Karak Memorial Health and Welfare Foundation,Bihar,Supaul,852131,24.590694,73.696938,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (24.590694, 73.696938). Coordinates locate in/near ""Gujarat""."
50046e33-25e6-4b83-acfb-62fd0d8ec7e5,Adarsh Hospital and Research Centre,Bihar,Vaishali,844101,27.687672,76.4483551,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (27.687672, 76.4483551). Coordinates locate in/near ""Haryana""."
9b209fb6-743e-4525-814e-397b4d8dacbc,Agarwal Nursing Home,Bihar,Vaishali,844101,28.237987,83.9955879,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (28.237987, 83.9955879). Coordinates locate in/near ""Uttar Pradesh""."
d462a6f7-922b-448a-872e-5e8992671af8,Arogya Hospital,Bihar,Vaishali,844101,27.687672,76.4483551,STATE_MISMATCH,"Declared state ""Bihar"" does not contain coordinates (27.687672, 76.4483551). Coordinates locate in/near ""Haryana""."
